# Avellaneda-Stoikov (2008) vs Imbalance-Aware (2018)

Step,Inventory Avellaneda,PnL Avellaneda,Inventory Imbalance,PnL Imbalance
85570,7,350534,10,302003
85575,7,350554,10,302023
85580,7,350585,10,302054
85585,7,350605,0,302069
85590,7,350636,-10,302094
85595,7,350656,-10,302115
85600,7,350687,-10,302145
85605,7,350707,-10,302166
85610,7,350738,-20,302191
85615,7,350758,-20,302212
85620,7,350779,-20,302232
85625,7,350809,-20,302263
85630,7,350830,-20,302283
85635,7,350860,-20,302314
85640,7,350881,-20,302334
85645,7,350901,-20,302355
85650,7,350921,-30,302371
85655,7,350952,-30,302402
85660,7,350972,-30,302422
85665,7,351003,-30,302442
85670,7,351023,-30,302462
85675,7,351054,-30,302493
85680,7,351074,-30,302514
85685,7,351105,-40,302540
85690,7,351125,-40,302562
85695,7,351146,-30,302574
85700,7,351177,-30,302595
85705,7,351197,-30,302625
85710,7,351217,-40,302641
85715,7,351248,-40,302672
85720,7,351268,-40,302693
85725,7,351299,-30,302717
85730,7,351319,-40,302733
85735,7,351350,-50,302760
85740,7,351371,-50,302769
85745,7,351401,-50,302789
85750,7,351411,-50,302810
85755,7,351442,-50,302841
85760,7,351462,-40,302855
85765,7,351483,-30,302868
85770,7,351514,-30,302899
85775,7,351534,-30,302919
85780,7,351554,-30,302940
85785,7,351585,-30,302971
85790,7,351605,-30,302992
85795,7,351636,-30,303022
85800,7,351656,-30,303043
85805,7,351687,-30,303073
85810,7,351707,-30,303094
85815,7,351728,-30,303115
85820,7,351758,-30,303145
85825,7,351779,-30,303166
85830,7,351809,-30,303196
85835,7,351830,-30,303217
85840,7,351861,-30,303237
85845,7,351881,-40,303264
85850,7,351891,-50,303283
85855,7,351911,-50,303301
85860,7,351931,-50,303324
85865,7,351962,-50,303354
85870,7,351982,-70,303368
85875,7,352003,-70,303390
85880,7,352033,-70,303410
85885,7,352054,-70,303431
85890,7,352074,-70,303452
85895,7,352105,-70,303472
85900,7,352125,-70,303503
85905,7,352145,-70,303524
85910,7,352176,-70,303555
85915,7,352196,-70,303575
85920,7,352227,-80,303603
85925,7,352247,-80,303624
85930,7,352268,-80,303644
85935,7,352298,-80,303675
85940,7,352319,-80,303696
85945,7,352329,-90,303716
85950,7,352359,-80,303729
85955,7,352380,-80,303760
85960,7,352410,-90,303777
85965,7,352431,-90,303808
85970,7,352461,-90,303829
85975,7,352482,-90,303849
85980,7,352502,-90,303871
85985,7,352522,-90,303890
85990,7,352543,-100,303917
85995,7,352573,-80,303922
86000,7,352594,-80,303943
86005,7,352614,-80,303963
86010,7,352645,-80,303994
86015,7,352665,-80,304015
86020,7,352696,-80,304035
86025,7,352716,-80,304066
86030,7,352747,-90,304087
86035,7,352767,-90,304107
86040,7,352798,-90,304138
86045,7,352818,-80,304151
86050,7,352849,-90,304179
86055,7,352869,-90,304199
86060,7,352889,-90,304219
86065,7,352910,-80,304243
86070,7,352930,-80,304251
86075,7,352961,-90,304279
86080,7,352981,-90,304302
86085,7,353002,-90,304323
86090,7,353032,-90,304354
86095,7,353053,-90,304375
86100,7,353073,-90,304396
86105,7,353103,-90,304427
86110,7,353124,-90,304448
86115,7,353155,-90,304478
86120,7,353175,-90,304499
86125,7,353205,-90,304530
86130,7,353226,-90,304551
86135,7,353256,-90,304581
86140,7,353277,-90,304602
86145,7,353307,-90,304633
86150,7,353328,-90,304654
86155,7,353358,-90,304684
86160,7,353379,-90,304705
86165,7,353409,-90,304736
86170,7,353430,-90,304757
86175,7,353460,-90,304787
86180,7,353481,-90,304808
86185,7,353511,-90,304839
86190,7,353532,-90,304860
86195,7,353562,-90,304890
86200,7,353583,-90,304911
86205,7,353614,-90,304941
86210,7,353634,-90,304962
86215,7,353665,-90,304992
86220,7,353685,-90,305013
86225,7,353716,-90,305043
86230,7,353736,-90,305064
86235,7,353767,-90,305094
86240,7,353787,-90,305115
86245,7,353818,-90,305135
86250,7,353838,-80,305148
86255,7,353869,-80,305178
86260,7,353889,-80,305198
86265,7,353909,-90,305226
86270,7,353940,-90,305246
86275,7,353960,-90,305266
86280,7,353991,-90,305286
86285,7,354011,-80,305309
86290,7,354042,-80,305329
86295,7,354062,-70,305354
86300,7,354093,-70,305374
86305,7,354114,-60,305397
86310,7,354134,-60,305417
86315,7,354165,-60,305448
86320,7,354185,-70,305466
86325,7,354205,-70,305486
86330,7,354236,-70,305517
86335,7,354256,-70,305538
86340,7,354277,-80,305553
86345,7,354297,-100,305567
86350,7,354318,-90,305568
86355,7,354348,-100,305585
86360,7,354369,-90,305599
86365,7,354389,-90,305620
86370,7,354409,-90,305642
86375,7,354440,-90,305663
86380,7,354460,-90,305683
86385,7,354491,-90,305714
86390,7,354511,-90,305734
86395,7,354542,-90,305765
86400,7,354562,-90,305785
86405,7,354593,-90,305816
86410,7,354613,-90,305836
86415,7,354644,-90,305867
86420,7,354664,-90,305887
86425,7,354695,-90,305917
86430,7,354715,-90,305938
86435,7,354746,-90,305969
86440,7,354766,-90,305989
86445,7,354797,-80,306012
86450,7,354817,-80,306032
86455,7,354848,-90,306060
86460,7,354868,-90,306070
86465,7,354889,-90,306100
86470,7,354919,-90,306110
86475,7,354940,-100,306128
86480,7,354970,-90,306150
86485,7,354991,-90,306170
86490,7,355021,-80,306193
86495,7,355042,-80,306213
86500,7,355073,-80,306244
86505,7,355093,-80,306264
86510,7,355124,-90,306292
86515,7,355144,-90,306310
86520,7,355165,-90,306319
86525,7,355185,-90,306330
86530,7,355205,-90,306361
86535,7,355236,-90,306382
86540,7,355256,-90,306403
86545,7,355287,-90,306439
86550,7,355307,-90,306460
86555,7,355338,-90,306476
86560,7,355358,-90,306496
86565,7,355389,-90,306516
86570,7,355409,-90,306542
86575,7,355429,-90,306563
86580,7,355460,-100,306580
86585,7,355480,-90,306594
86590,7,355511,-90,306624
86595,7,355531,-90,306647
86600,7,355551,-90,306668
86605,7,355572,-90,306681
86610,7,355603,-90,306712
86615,7,355623,-90,306732
86620,7,355644,-90,306742
86625,7,355674,-90,306762
86630,7,355695,-90,306793
86635,7,355725,-90,306813
86640,7,355746,-90,306844
86645,7,355776,-90,306854
86650,7,355797,-90,306884
86655,7,355827,-90,306904
86660,7,355848,-100,306933
86665,7,355878,-90,306945
86670,7,355899,-90,306976
86675,7,355929,-90,306996
86680,7,355950,-90,307006
86685,7,355980,-90,307037
86690,7,356001,-90,307057
86695,7,356031,-90,307078
86700,7,356052,-90,307109
86705,7,356083,-90,307129
86710,7,356102,-90,307159
86715,7,356133,-90,307190
86720,7,356153,-90,307210
86725,7,356184,-90,307241
86730,7,356204,-90,307262
86735,7,356235,-90,307293
86740,7,356255,-90,307313
86745,7,356286,-90,307344
86750,7,356306,-90,307365
86755,7,356337,-90,307396
86760,7,356357,-90,307416
86765,7,356388,-90,307447
86770,7,356408,-90,307468
86775,7,356439,-90,307499
86780,7,356459,-80,307512
86785,7,356480,-80,307543
86790,7,356510,-80,307563
86795,7,356531,-80,307594
86800,7,356561,-80,307614
86805,7,356582,-80,307645
86810,7,356612,-80,307665
86815,7,356633,-80,307696
86820,7,356663,-80,307716
86825,7,356684,-80,307747
86830,7,356714,-80,307767
86835,7,356735,-80,307798
86840,7,356765,-80,307818
86845,7,356786,-80,307840
86850,7,356807,-80,307861
86855,7,356837,-80,307871
86860,7,356858,-80,307882
86865,7,356888,-80,307913
86870,7,356909,-80,307933
86875,7,356939,-80,307964
86880,7,356960,-80,307984
86885,7,356990,-80,308015
86890,7,357011,-80,308036
86895,7,357041,-80,308066
86900,7,357062,-70,308078
86905,7,357082,-60,308091
86910,7,357113,-60,308121
86915,7,357133,-60,308142
86920,7,357164,-60,308172
86925,7,357184,-70,308190
86930,7,357215,-80,308218
86935,7,357235,-80,308239
86940,7,357266,-80,308269
86945,7,357286,-90,308288
86950,7,357317,-90,308318
86955,7,357337,-90,308339
86960,7,357358,-90,308348
86965,7,357388,-90,308369
86970,7,357409,-90,308389
86975,7,357439,-90,308420
86980,7,357460,-90,308441
86985,7,357490,-90,308450
86990,7,357511,-90,308481
86995,7,357541,-90,308502
87000,7,357562,-90,308512
87005,7,357592,-90,308543
87010,7,357613,-80,308555
87015,7,357643,-80,308586
87020,7,357664,-70,308598
87025,7,357694,-70,308629
87030,7,357715,-70,308650
87035,7,357745,-70,308670
87040,7,357766,-80,308687
87045,7,357796,-80,308708
87050,7,357817,-80,308718
87055,7,357847,-80,308739
87060,7,357868,-80,308769
87065,7,357898,-90,308788
87070,7,357919,-90,308819
87075,7,357949,-90,308839
87080,7,357970,-80,308861
87085,7,358000,-70,308873
87090,7,358021,-60,308896
87095,7,358051,-60,308916
87100,7,358072,-60,308947
87105,7,358102,-60,308967
87110,7,358123,-60,308998
87115,7,358153,-60,309018
87120,7,358174,-60,309048
87125,7,358204,-60,309069
87130,7,358225,-70,309097
87135,7,358255,-70,309117
87140,7,358276,-90,309143
87145,7,358306,-90,309164
87150,7,358327,-90,309184
87155,7,358357,-90,309194
87160,7,358378,-90,309204
87165,7,358408,-90,309215
87170,7,358429,-90,309235
87175,7,358459,-80,309238
87180,7,358480,-80,309259
87185,7,358510,-80,309280
87190,7,358531,-70,309302
87195,7,358561,-70,309323
87200,7,358582,-70,309354
87205,7,358612,-70,309374
87210,7,358633,-70,309405
87215,7,358663,-70,309425
87220,7,358684,-70,309456
87225,7,358714,-70,309476
87230,7,358735,-70,309507
87235,7,358765,-70,309527
87240,7,358786,-70,309558
87245,7,358816,-80,309576
87250,7,358837,-80,309607
87255,7,358867,-80,309627
87260,7,358888,-80,309647
87265,7,358918,-80,309678
87270,7,358939,-90,309697
87275,7,358969,-90,309728
87280,7,358990,-90,309748
87285,7,358990,-80,309750
87290,7,359010,-80,309770
87295,7,359030,-80,309790
87300,7,359061,-90,309819
87305,7,359071,-100,309828
87310,7,359081,-90,309839
87315,7,359112,-90,309870
87320,7,359132,-80,309882
87325,7,359163,-80,309913
87330,7,359183,-80,309933
87335,7,359214,-80,309964
87340,7,359234,-80,309984
87345,7,359265,-80,310005
87350,7,359285,-70,310030
87355,7,359306,-70,310051
87360,7,359336,-70,310082
87365,7,359357,-70,310102
87370,7,359387,-80,310131
87375,7,359408,-80,310151
87380,7,359438,-80,310182
87385,7,359459,-80,310203
87390,7,359489,-80,310223
87395,7,359510,-90,310241
87400,7,359540,-90,310272
87405,7,359561,-90,310293
87410,7,359591,-80,310315
87415,7,359612,-90,310333
87420,7,359642,-100,310352
87425,7,359663,-90,310374
87430,7,359693,-90,310384
87435,7,359714,-90,310394
87440,7,359744,-90,310405
87445,7,359765,-80,310417
87450,7,359785,-80,310437
87455,7,359816,-80,310468
87460,7,359836,-88,310487
87465,7,359867,-88,310507
87470,7,359887,-88,310528
87475,7,359897,-88,310538
87480,7,359928,-68,310552
87485,7,359948,-48,310557
87490,7,359979,-48,310577
87495,7,359999,-48,310598
87500,7,360030,-38,310612
87505,7,360050,-38,310632
87510,7,360081,-38,310653
87515,7,360101,-48,310659
87520,7,360132,-48,310690
87525,7,360152,-48,310710
87530,7,360183,-58,310738
87535,7,360203,-58,310759
87540,7,360234,-58,310789
87545,7,360254,-58,310810
87550,7,360285,-58,310840
87555,7,360305,-68,310859
87560,7,360336,-68,310889
87565,7,360356,-68,310909
87570,7,360377,-58,310922
87575,7,360407,-58,310932
87580,7,360428,-58,310952
87585,7,360458,-58,310983
87590,7,360479,-58,311003
87595,7,360509,-58,311034
87600,7,360530,-48,311047
87605,7,360560,-48,311068
87610,7,360581,-38,311092
87615,7,360611,-38,311112
87620,7,360632,-48,311139
87625,7,360662,-38,311153
87630,7,360683,-38,311173
87635,7,360713,-38,311204
87640,7,360734,-38,311224
87645,7,360764,-48,311241
87650,7,360785,-38,311245
87655,7,360815,-38,311265
87660,7,360836,-38,311285
87665,7,360856,-48,311303
87670,7,360887,-48,311334
87675,7,360907,-48,311355
87680,7,360938,-48,311385
87685,7,360958,-48,311406
87690,7,360989,-48,311436
87695,7,361009,-48,311457
87700,7,361040,-48,311487
87705,7,361060,-48,311508
87710,7,361091,-48,311538
87715,7,361111,-48,311559
87720,7,361142,-48,311590
87725,7,361162,-38,311602
87730,7,361193,-38,311633
87735,7,361213,-38,311653
87740,7,361244,-38,311674
87745,7,361264,-38,311705
87750,7,361295,-38,311725
87755,7,361315,-38,311756
87760,7,361346,-38,311777
87765,7,361366,-38,311807
87770,7,361387,-38,311827
87775,7,361417,-38,311858
87780,7,361438,-28,311872
87785,7,361468,-38,311889
87790,7,361489,-48,311905
87795,7,361519,-48,311926
87800,7,361540,-48,311946
87805,7,361570,-68,311970
87810,7,361591,-68,311990
87815,7,361621,-68,312011
87820,7,361642,-68,312031
87825,7,361672,-68,312062
87830,7,361693,-68,312072
87835,7,361723,-68,312103
87840,7,361733,-58,312115
87845,7,361754,-48,312137
87850,7,361774,-48,312158
87855,7,361805,-48,312189
87860,7,361825,-48,312209
87865,7,361835,-38,312221
87870,7,361856,-38,312242
87875,7,361886,-28,312265
87880,7,361907,-28,312286
87885,7,361937,-18,312310
87890,7,361958,-18,312330
87895,7,361988,-18,312350
87900,7,362009,-18,312371
87905,7,362039,-8,312395
87910,7,362060,2,312409
87915,7,362090,2,312440
87920,7,362111,-8,312456
87925,7,362141,2,312480
87930,7,362162,-8,312497
87935,7,362192,-38,312515
87940,7,362213,-38,312535
87945,7,362243,-38,312556
87950,7,362264,-38,312576
87955,7,362294,-38,312597
87960,7,362315,-28,312611
87965,7,362345,-28,312631
87970,7,362366,-28,312642
87975,7,362386,-28,312662
87980,7,362417,-18,312686
87985,7,362437,-18,312706
87990,7,362468,-18,312737
87995,7,362488,-18,312757
88000,7,362519,-18,312788
88005,7,362539,-18,312798
88010,7,362570,-18,312818
88015,7,362590,-18,312849
88020,7,362621,-18,312869
88025,7,362641,-18,312900
88030,7,362672,-18,312921
88035,7,362692,-28,312948
88040,7,362723,-28,312969
88045,7,362743,-18,312992
88050,7,362774,-8,313006
88055,7,362794,-8,313026
88060,7,362825,-8,313046
88065,7,362845,-8,313067
88070,7,362876,-8,313088
88075,7,362896,2,313102
88080,7,362915,2,313122
88085,7,362946,2,313152
88090,7,362966,2,313173
88095,7,362997,2,313204
88100,7,363017,2,313224
88105,7,363048,2,313255
88110,7,363068,2,313275
88115,7,363099,2,313306
88120,7,363119,2,313326
88125,7,363150,2,313357
88130,7,363170,2,313377
88135,7,363201,2,313408
88140,7,363221,2,313429
88145,7,363252,2,313460
88150,7,363272,12,313475
88155,7,363303,12,313506
88160,7,363323,12,313526
88165,7,363344,12,313547
88170,7,363374,12,313578
88175,7,363395,12,313598
88180,7,363425,12,313629
88185,7,363446,2,313645
88190,7,363466,2,313665
88195,7,363497,2,313696
88200,7,363517,2,313716
88205,7,363547,2,313747
88210,7,363568,2,313768
88215,7,363598,2,313799
88220,7,363619,2,313819
88225,7,363639,2,313840
88230,7,363670,2,313871
88235,7,363690,2,313892
88240,7,363721,2,313922
88245,7,363741,2,313943
88250,7,363772,2,313974
88255,7,363792,2,313994
88260,7,363823,2,314025
88265,7,363843,2,314045
88270,7,363874,2,314076
88275,7,363894,12,314091
88280,7,363925,12,314111
88285,7,363945,12,314142
88290,7,363976,12,314162
88295,7,363996,12,314193
88300,7,364027,12,314213
88305,7,364047,12,314244
88310,7,364078,12,314264
88315,7,364098,12,314295
88320,7,364129,12,314315
88325,7,364149,12,314346
88330,7,364170,12,314367
88335,7,364200,12,314397
88340,7,364221,12,314418
88345,7,364251,12,314449
88350,7,364272,12,314470
88355,7,364302,12,314500
88360,7,364323,12,314521
88365,7,364353,12,314552
88370,7,364374,22,314567
88375,7,364404,22,314598
88380,7,364425,22,314618
88385,7,364445,22,314649
88390,7,364476,22,314669
88395,7,364496,22,314700
88400,7,364527,22,314720
88405,7,364547,22,314751
88410,7,364578,32,314767
88415,7,364598,32,314787
88420,7,364629,32,314797
88425,7,364649,32,314818
88430,7,364670,32,314838
88435,7,364700,32,314869
88440,7,364721,32,314890
88445,7,364751,32,314921
88450,7,364772,32,314941
88455,7,364802,32,314972
88460,7,364823,42,314988
88465,7,364843,42,315018
88470,7,364874,42,315039
88475,7,364894,42,315069
88480,7,364925,42,315090
88485,7,364945,42,315111
88490,7,364976,42,315142
88495,7,364996,42,315162
88500,7,365016,42,315181
88505,7,365047,42,315212
88510,7,365067,42,315234
88515,7,365088,42,315253
88520,7,365118,42,315284
88525,7,365138,42,315304
88530,7,365169,42,315335
88535,7,365189,42,315355
88540,7,365220,42,315386
88545,7,365240,42,315407
88550,7,365271,42,315438
88555,7,365292,42,315459
88560,7,365322,42,315479
88565,7,365343,42,315510
88570,7,365363,42,315531
88575,7,365394,52,315548
88580,7,365414,52,315568
88585,7,365435,62,315586
88590,7,365465,62,315617
88595,7,365485,62,315636
88600,7,365506,62,315657
88605,7,365536,62,315688
88610,7,365557,62,315708
88615,7,365587,62,315739
88620,7,365608,62,315760
88625,7,365628,62,315781
88630,7,365659,62,315811
88635,7,365679,62,315832
88640,7,365710,62,315862
88645,7,365731,62,315885
88650,7,365761,62,315914
88655,7,365782,72,315933
88660,7,365812,82,315961
88665,7,365833,82,315982
88670,7,365863,82,316013
88675,7,365884,82,316034
88680,7,365904,82,316053
88685,7,365935,82,316084
88690,7,365955,82,316104
88695,7,365986,90,316130
88700,7,366006,90,316148
88705,7,366026,90,316167
88710,7,366057,90,316188
88715,7,366067,100,316214
88720,7,366097,90,316227
88725,7,366118,90,316260
88730,7,366138,90,316280
88735,7,366169,90,316311
88740,7,366189,90,316331
88745,7,366220,90,316362
88750,7,366240,90,316382
88755,7,366271,90,316413
88760,7,366291,80,316426
88765,7,366322,80,316457
88770,7,366342,80,316475
88775,7,366363,80,316496
88780,7,366393,70,316518
88785,7,366413,70,316539
88790,7,366444,70,316570
88795,7,366464,70,316591
88800,7,366485,70,316612
88805,7,366506,70,316635
88810,7,366526,70,316656
88815,7,366557,70,316687
88820,7,366577,70,316708
88825,7,366608,70,316739
88830,7,366628,70,316759
88835,7,366659,70,316790
88840,7,366679,70,316811
88845,7,366700,50,316830
88850,7,366730,50,316850
88855,7,366751,50,316881
88860,7,366781,50,316901
88865,7,366802,50,316932
88870,7,366832,50,316953
88875,7,366853,40,316978
88880,7,366883,40,316999
88885,7,366904,40,317029
88890,7,366934,50,317045
88895,7,366955,50,317076
88900,7,366985,50,317096
88905,7,367006,50,317127
88910,7,367036,50,317148
88915,7,367057,50,317178
88920,7,367087,50,317199
88925,7,367108,50,317230
88930,7,367138,50,317250
88935,7,367159,50,317281
88940,7,367189,50,317302
88945,7,367209,50,317301
88950,7,367230,50,317322
88955,7,367260,50,317353
88960,7,367281,50,317373
88965,7,367311,50,317404
88970,7,367332,50,317424
88975,7,367362,60,317450
88980,7,367383,60,317471
88985,7,367414,60,317502
88990,7,367434,50,317517
88995,7,367465,50,317547
89000,7,367485,50,317568
89005,7,367516,50,317599
89010,7,367536,50,317619
89015,7,367567,50,317650
89020,7,367587,50,317670
89025,7,367618,40,317695
89030,7,367638,40,317715
89035,7,367669,30,317731
89040,7,367689,20,317756
89045,7,367720,20,317776
89050,7,367740,20,317797
89055,7,367770,20,317806
89060,7,367790,20,317836
89065,7,367811,20,317856
89070,7,367831,10,317872
89075,7,367852,10,317892
89080,7,367872,10,317913
89085,7,367903,10,317943
89090,7,367924,10,317965
89095,7,367954,10,317996
89100,7,367975,10,318016
